source	rank	name	fraction	f_weighted	bp_match	lineage
Bacteria/Archaea	species	Collimonas fungivorans	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__Collimonas fungivorans
Bacteria/Archaea	species	Pseudomonas_E helvetica	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E helvetica
Bacteria/Archaea	species	Streptococcus sanguinis_S	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_S
Bacteria/Archaea	species	Comamonas aquatica	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas aquatica
Bacteria/Archaea	species	Dickeya fangzhongdai	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Dickeya;s__Dickeya fangzhongdai
Bacteria/Archaea	species	Kineococcus radiotolerans	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Kineococcaceae;g__Kineococcus;s__Kineococcus radiotolerans
Bacteria/Archaea	species	Kaistella suipulveris	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella suipulveris
Bacteria/Archaea	species	Anaerotardibacter sp036553105	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp036553105
Bacteria/Archaea	species	Geopseudomonas sagittaria	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Geopseudomonas;s__Geopseudomonas sagittaria
Bacteria/Archaea	species	Pseudomonas_E alliivorans	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E alliivorans
Bacteria/Archaea	species	Phaeobacter gallaeciensis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Phaeobacter;s__Phaeobacter gallaeciensis
Bacteria/Archaea	species	Rothia mucilaginosa_D	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa_D
Bacteria/Archaea	species	Blastochloris viridis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Blastochloris;s__Blastochloris viridis
Bacteria/Archaea	species	Pseudomonas_E chengduensis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E chengduensis
Bacteria/Archaea	species	Pseudomonas_E marginalis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E marginalis
Bacteria/Archaea	species	Pseudomonas_E muyukensis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E muyukensis
Bacteria/Archaea	species	Pseudodesulfovibrio profundus	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus
Bacteria/Archaea	species	Ligilactobacillus sp910587695	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus sp910587695
Bacteria/Archaea	species	Pseudoxanthomonas sp000513995	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Pseudoxanthomonas sp000513995
Bacteria/Archaea	species	Amycolatopsis camponoti	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis camponoti
Bacteria/Archaea	species	Pseudomonas_E lini_B	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E lini_B
Bacteria/Archaea	species	Pectobacterium brasiliense_A	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pectobacterium;s__Pectobacterium brasiliense_A
Bacteria/Archaea	species	Donghicola sp964224285	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola sp964224285
Bacteria/Archaea	species	Vreelandella stevensii	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Vreelandella;s__Vreelandella stevensii
Bacteria/Archaea	species	Pseudomonas_E mohnii	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E mohnii
Bacteria/Archaea	species	Ligilactobacillus animalis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus animalis
Bacteria/Archaea	species	Chromobacterium fluminis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Chromobacterium;s__Chromobacterium fluminis
Bacteria/Archaea	species	Streptococcus sanguinis_O	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_O
Bacteria/Archaea	species	Shinella zoogloeoides	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Shinella;s__Shinella zoogloeoides
Bacteria/Archaea	species	Nocardioides sp001428825	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp001428825
Bacteria/Archaea	species	Wujia sp900539705	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp900539705
Bacteria/Archaea	species	Hominimerdicola sp900539095	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp900539095
Bacteria/Archaea	species	Nocardioides nanhaiensis	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides nanhaiensis
Bacteria/Archaea	species	Knoellia flava	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__Knoellia flava
Bacteria/Archaea	species	Pseudomonas_E sp024741815	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp024741815
Bacteria/Archaea	species	Stenotrophomonas maltophilia_N	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_N
Bacteria/Archaea	species	Mycobacterium alvei	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium alvei
Bacteria/Archaea	species	Sulfuritortus calidifontis	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Sulfuritortus;s__Sulfuritortus calidifontis
Bacteria/Archaea	species	Mesorhizobium sp001427385	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp001427385
Bacteria/Archaea	species	Aeromonas sp023093515	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sp023093515
Bacteria/Archaea	species	Luedemannella flava	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Micromonosporaceae;g__Luedemannella;s__Luedemannella flava
Bacteria/Archaea	species	Mannheimia haemolytica	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Mannheimia;s__Mannheimia haemolytica
Bacteria/Archaea	species	Stenotrophomonas rhizophila_C	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas rhizophila_C
Bacteria/Archaea	species	Paraburkholderia caledonica	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia caledonica
Bacteria/Archaea	species	Microbacterium paulum	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium paulum
Bacteria/Archaea	species	Pseudomonas_E triticifolii	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E triticifolii
